Date,Open,High,Low,Close,Adj Close,Volume
2019-09-04,115.690002,115.959999,114.820000,115.910004,109.543137,5782900
2019-09-05,117.669998,117.959999,115.269997,115.440002,109.098953,5826400
2019-09-06,115.440002,115.750000,114.620003,114.730003,108.427948,4346400
2019-09-09,114.500000,116.610001,114.400002,116.330002,109.940071,5973700
2019-09-10,115.989998,116.959999,115.480003,116.050003,109.675446,4857400
2019-09-11,116.000000,116.699997,115.220001,116.019997,109.647079,5284100
2019-09-12,116.650002,117.070000,115.900002,116.919998,110.497650,4474300
2019-09-13,117.160004,118.190002,116.949997,117.430000,110.979660,5638600
2019-09-16,116.540001,117.169998,115.379997,115.570000,109.221817,6090300
2019-09-17,115.320000,116.690002,115.250000,116.510002,110.110176,4604500
2019-09-18,116.910004,117.230003,116.180000,117.160004,110.724472,3956000
2019-09-19,117.400002,117.809998,116.769997,117.110001,110.677208,3380600
2019-09-20,117.349998,117.639999,116.800003,116.980003,110.554367,11332400
2019-09-23,116.610001,118.410004,116.559998,117.620003,111.159210,5162500
2019-09-24,118.250000,119.860001,118.010002,118.400002,111.896355,7273100
2019-09-25,118.470001,118.720001,117.809998,118.470001,111.962517,4613600
2019-09-26,118.800003,119.550003,118.190002,118.300003,111.801857,3986900
2019-09-27,119.209999,119.230003,117.750000,118.449997,111.943626,3434700
2019-09-30,118.669998,119.440002,118.559998,118.680000,112.160973,3401400
2019-10-01,118.849998,119.110001,117.720001,117.849998,111.376572,3729300
2019-10-02,117.400002,117.550003,115.610001,116.120003,109.741592,5944500
2019-10-03,115.879997,116.800003,114.580002,116.309998,109.921173,5206500
2019-10-04,116.400002,118.300003,116.190002,118.160004,111.669571,4627000
2019-10-07,118.099998,118.300003,116.879997,117.230003,110.790634,4695000
2019-10-08,116.809998,118.669998,116.660004,117.580002,111.121414,5125100
2019-10-09,118.180000,119.300003,118.019997,118.930000,112.397247,3903400
2019-10-10,118.900002,119.879997,118.599998,119.610001,113.039909,4341500
2019-10-11,119.919998,120.709999,118.720001,120.239998,113.635277,6127900
2019-10-14,119.849998,120.459999,119.099998,119.169998,112.624077,4573300
2019-10-15,119.330002,119.989998,118.870003,119.529999,112.964287,4516700
2019-10-16,119.309998,120.110001,119.099998,119.419998,112.860329,3781600
2019-10-17,119.669998,120.250000,119.360001,119.839996,113.257256,3910900
2019-10-18,120.449997,120.599998,119.129997,119.139999,112.595726,5592300
2019-10-21,119.300003,119.830002,118.820000,119.739998,113.162727,3410100
2019-10-22,119.750000,120.169998,119.389999,119.580002,113.011543,2544700
2019-10-23,119.169998,119.849998,118.690002,119.349998,112.794167,2840000
2019-10-24,119.150002,119.570000,118.510002,119.099998,112.557899,2900300
2019-10-25,119.000000,119.330002,118.199997,119.040001,112.501205,2564300
2019-10-28,119.250000,119.699997,118.529999,119.220001,112.671333,3404600
2019-10-29,118.500000,118.730003,117.080002,117.150002,110.715027,4791100
2019-10-30,117.180000,118.370003,117.050003,118.099998,111.612839,2996200
2019-10-31,117.930000,118.279999,116.830002,117.260002,110.818985,4881300
2019-11-01,117.919998,117.970001,117.230003,117.620003,111.159210,3762600
2019-11-04,118.400002,119.110001,117.169998,117.570000,111.111938,4646000
2019-11-05,117.680000,119.139999,117.080002,118.860001,112.331085,4217100
2019-11-06,118.830002,119.620003,118.709999,119.500000,112.935928,3614400
2019-11-07,120.000000,120.919998,119.540001,120.230003,113.625854,4441400
2019-11-08,120.309998,120.879997,118.940002,119.440002,112.879234,3832700
2019-11-11,118.699997,119.629997,118.279999,119.040001,112.501205,4439000
2019-11-12,119.599998,120.000000,118.809998,119.120003,112.576805,5063100
